index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
0,0,0,0.0474258731775667,0.0
1,0,0,0.0474258731775667,0.0
2,0,0,0.0474258731775667,0.3
3,1,1,0.7310585786300049,0.7
4,0,1,0.2689414213699951,0.6
5,1,0,0.7310585786300049,0.4
6,1,1,0.7310585786300049,0.7
7,1,1,0.9525741268224334,0.6
8,1,1,0.7310585786300049,0.5
9,0,0,0.0474258731775667,0.0
10,1,0,0.7310585786300049,0.0
11,0,0,0.0474258731775667,0.4
12,0,0,0.0474258731775667,0
13,1,0,0.9525741268224334,0.0
14,0,0,0.0474258731775667,0
15,0,0,0.0474258731775667,0.0
16,1,0,0.7310585786300049,0.2
17,0,0,0.0474258731775667,0.0
18,0,0,0.2689414213699951,0.1
19,0,0,0.0474258731775667,0
20,1,1,0.9525741268224334,0.5
21,1,1,0.7310585786300049,0.5
22,1,1,0.7310585786300049,0.5
23,1,1,0.7310585786300049,0.7
24,1,1,0.9525741268224334,0.9
25,0,0,0.0474258731775667,0.0
26,1,1,0.7310585786300049,0.5
27,0,0,0.0474258731775667,0.0
28,1,0,0.7310585786300049,0.0
29,0,1,0.0474258731775667,0.5
30,0,0,0.0474258731775667,0.0
31,0,0,0.0474258731775667,0.1
32,0,0,0.0474258731775667,0.0
33,0,0,0.0474258731775667,0
34,0,0,0.0474258731775667,0.0
35,0,0,0.0474258731775667,0.0
36,0,0,0.0474258731775667,0.1
37,1,1,0.9525741268224334,1
38,0,0,0.0474258731775667,0.4
39,0,0,0.2689414213699951,0.0
40,1,0,0.9525741268224334,0.1
41,0,1,0.2689414213699951,0.6
42,1,1,0.9525741268224334,1
43,0,0,0.2689414213699951,0.0
44,1,0,0.7310585786300049,0.0
45,0,0,0.0474258731775667,0.0
46,0,0,0.0474258731775667,0.0
47,0,1,0.0474258731775667,0.8
48,0,0,0.0474258731775667,0.0
49,1,0,0.9525741268224334,0.3
50,0,0,0.2689414213699951,0
51,0,0,0.0474258731775667,0.0
52,0,0,0.2689414213699951,0.0
53,1,1,0.7310585786300049,0.6
54,0,0,0.0474258731775667,0.0
55,0,1,0.0474258731775667,1
56,0,0,0.0474258731775667,0.1
57,1,1,0.7310585786300049,1
58,1,1,0.9525741268224334,1
59,0,0,0.0474258731775667,0.2
60,0,1,0.2689414213699951,1
61,0,0,0.0474258731775667,0.0
62,0,0,0.0474258731775667,0.0
63,0,0,0.0474258731775667,0
64,0,0,0.0474258731775667,0.0
65,0,0,0.0474258731775667,0
66,0,0,0.0474258731775667,0.0
67,1,0,0.9525741268224334,0.2
68,1,1,0.7310585786300049,1
69,1,0,0.7310585786300049,0
70,0,0,0.2689414213699951,0.0
71,0,1,0.0474258731775667,0.5
951,1,1,0.9525741268224334,1
952,0,0,0.0474258731775667,0.0
953,0,0,0.0474258731775667,0.0
954,1,1,0.7310585786300049,0.5
955,0,0,0.0474258731775667,0.0
956,0,0,0.0474258731775667,0
957,1,0,0.9525741268224334,0.0
958,1,1,0.7310585786300049,1
959,0,0,0.2689414213699951,0.0
960,0,0,0.0474258731775667,0
961,0,0,0.0474258731775667,0.0
962,0,0,0.0474258731775667,0.0
963,0,0,0.0474258731775667,0.1
964,0,0,0.0474258731775667,0.0
965,0,0,0.0474258731775667,0.1
966,0,0,0.0474258731775667,0.0
967,0,0,0.0474258731775667,0
968,1,1,0.9525741268224334,1
969,0,0,0.0474258731775667,0.0
970,0,0,0.0474258731775667,0.0
971,0,0,0.0474258731775667,0.3
972,1,0,0.7310585786300049,0.0
973,0,1,0.0474258731775667,0.7
974,1,1,0.9525741268224334,1
975,1,1,0.9525741268224334,1
976,0,0,0.0474258731775667,0.0
977,0,0,0.0474258731775667,0
984,0,1,0.2689414213699951,1
997,1,1,0.9525741268224334,0.8
998,0,0,0.2689414213699951,0.0
999,1,1,0.9525741268224334,1
3876,1,1,0.9525741268224334,1
3877,0,0,0.2689414213699951,0.0
3878,0,0,0.0474258731775667,0.0
3890,1,1,0.7310585786300049,1
3891,0,0,0.2689414213699951,0.3
3892,0,0,0.2689414213699951,0.2
3893,0,1,0.2689414213699951,1
3894,0,0,0.0474258731775667,0.0
3900,0,0,0.2689414213699951,0.0
3903,0,0,0.0474258731775667,0
4039,0,0,0.2689414213699951,0.0
4040,0,0,0.2689414213699951,0.0
4041,0,0,0.2689414213699951,0.0
4042,0,0,0.2689414213699951,0.0
4043,0,0,0.0474258731775667,0.0
4044,1,1,0.9525741268224334,1
4045,0,0,0.0474258731775667,0.0
4046,0,0,0.0474258731775667,0.0
4061,1,1,0.9525741268224334,1
4062,1,1,0.9525741268224334,0.8
4063,1,1,0.7310585786300049,0.7
4064,0,1,0.0474258731775667,0.6
4065,0,0,0.0474258731775667,0.0
4066,0,0,0.0474258731775667,0.0
4067,0,0,0.0474258731775667,0
4068,0,0,0.0474258731775667,0.0
4069,0,0,0.0474258731775667,0.0
4070,0,0,0.0474258731775667,0.0
4071,0,0,0.2689414213699951,0.0
4072,0,0,0.0474258731775667,0.0
4073,0,1,0.0474258731775667,1
4099,0,0,0.0474258731775667,0.0
4100,1,1,0.9525741268224334,0.7
4101,0,0,0.0474258731775667,0
4102,1,1,0.9525741268224334,1
4103,1,1,0.9525741268224334,1
4109,1,1,0.9525741268224334,0.75
4118,1,1,0.9525741268224334,0.6
4119,0,0,0.2689414213699951,0
4121,1,1,0.9525741268224334,0.8
4122,1,0,0.9525741268224334,0.4
4124,1,1,0.9525741268224334,0.6
4125,1,1,0.9525741268224334,0.9
4126,1,1,0.9525741268224334,1
4127,0,0,0.2689414213699951,0.2
4128,1,0,0.9525741268224334,0.3
4129,0,0,0.2689414213699951,0.0
4130,0,0,0.0474258731775667,0.2
4131,0,0,0.2689414213699951,0.3
4132,0,0,0.0474258731775667,0.0
4133,0,0,0.0474258731775667,0.0
4134,0,0,0.0474258731775667,0.2
4135,1,1,0.9525741268224334,1
4136,1,0,0.9525741268224334,0.2
4137,0,0,0.0474258731775667,0.0
4138,1,0,0.9525741268224334,0.0
4139,0,1,0.2689414213699951,1
4140,1,0,0.9525741268224334,0.0
4141,0,0,0.2689414213699951,0.0
4142,0,0,0.2689414213699951,0.0
4143,0,1,0.2689414213699951,0.7
4144,0,0,0.0474258731775667,0.0
4145,0,1,0.0474258731775667,1
4146,0,0,0.2689414213699951,0.3
4147,0,0,0.2689414213699951,0.25
4148,0,0,0.0474258731775667,0.4
4149,0,0,0.0474258731775667,0
4150,1,1,0.9525741268224334,0.6
4151,1,1,0.9525741268224334,1
4152,0,0,0.0474258731775667,0.0
4153,0,0,0.0474258731775667,0.0
4154,0,0,0.0474258731775667,0.0
4155,0,0,0.0474258731775667,0.0
4156,0,0,0.0474258731775667,0
4157,0,0,0.0474258731775667,0.0
4158,0,1,0.2689414213699951,1
4159,0,1,0.2689414213699951,1
4160,1,1,0.9525741268224334,1
4161,1,1,0.9525741268224334,1
4162,0,1,0.0474258731775667,0.65
4163,0,1,0.2689414213699951,1
4164,1,0,0.7310585786300049,0.0
4165,1,0,0.7310585786300049,0.05
4166,1,1,0.9525741268224334,1
4167,0,0,0.0474258731775667,0.1
4168,0,0,0.0474258731775667,0.0
4169,0,0,0.0474258731775667,0.0
4170,0,0,0.0474258731775667,0.0
4171,1,0,0.9525741268224334,0.4
4172,1,1,0.7310585786300049,0.8
4173,1,1,0.7310585786300049,1
