index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7310585786300049,0.08904238
7340,1,1,0.9525741268224334,0.9622921
8347,0,0,0.0474258731775667,0.26534972
5203,0,0,0.0474258731775667,0.10601985
5591,0,0,0.0474258731775667,0.2090661
5138,1,0,0.9525741268224334,0.11254459
4039,0,0,0.2689414213699951,0.38472068
5673,0,0,0.2689414213699951,0.33120272
7308,1,0,0.9525741268224334,0.3585386
7454,1,0,0.7310585786300049,0.11771176
7430,1,1,0.9525741268224334,0.9036756
7702,1,0,0.9525741268224334,0.3958726
70,0,0,0.2689414213699951,0.012321817
5563,0,0,0.0474258731775667,0.04119288
51,0,0,0.0474258731775667,0.062641114
7561,0,0,0.0474258731775667,0.0020769583
4342,1,1,0.9525741268224334,0.8654287
5558,0,0,0.0474258731775667,0.061870772
7697,0,0,0.0474258731775667,-0.002101087
7731,1,1,0.9525741268224334,0.5126464
7733,1,1,0.9525741268224334,0.50005186
998,0,0,0.2689414213699951,0.10789669
5676,0,0,0.0474258731775667,0.1054362
4178,0,0,0.2689414213699951,0.20496811
7617,1,0,0.9525741268224334,0.08050237
7311,1,0,0.9525741268224334,0.2927308
5652,1,1,0.9525741268224334,0.9275477
5199,0,0,0.0474258731775667,0.18822539
7462,0,0,0.0474258731775667,0.028029304
4314,1,1,0.9525741268224334,0.8273116
7738,0,0,0.0474258731775667,0.4280016
7532,0,0,0.0474258731775667,0.094528
5546,0,0,0.0474258731775667,0.21090981
965,0,0,0.0474258731775667,0.28789362
7665,1,1,0.9525741268224334,0.86309147
5642,1,1,0.9525741268224334,0.839161
5696,0,0,0.0474258731775667,0.04022031
4270,0,1,0.2689414213699951,0.8996671
4274,0,0,0.0474258731775667,0.13160518
7514,1,0,0.7310585786300049,0.28868574
31,0,0,0.0474258731775667,0.10400308
7437,0,0,0.2689414213699951,0.42454374
5794,0,0,0.0474258731775667,0.097928174
7720,1,1,0.9525741268224334,0.7792274
4148,0,0,0.0474258731775667,0.10564726
7445,1,1,0.9525741268224334,0.80060685
5765,0,0,0.0474258731775667,0.0065252474
7629,0,0,0.0474258731775667,0.059344485
4307,0,0,0.2689414213699951,0.116113916
4190,1,0,0.9525741268224334,0.15150316
4158,0,0,0.2689414213699951,0.07629643
5608,0,0,0.0474258731775667,0.05324136
7457,0,0,0.0474258731775667,0.06471707
5188,0,1,0.0474258731775667,0.6230511
7510,1,0,0.9525741268224334,0.37327653
5659,0,0,0.0474258731775667,0.35404843
967,0,0,0.0474258731775667,0.24409257
5649,0,0,0.0474258731775667,0.1567129
5745,0,0,0.0474258731775667,0.14071982
4266,1,0,0.7310585786300049,0.32908127
5767,0,0,0.0474258731775667,0.12116844
4286,0,0,0.0474258731775667,0.31198373
3891,0,1,0.2689414213699951,0.7784099
7735,1,1,0.7310585786300049,0.92134565
4240,1,0,0.7310585786300049,0.4129671
8215,0,0,0.0474258731775667,0.008012204
4316,0,1,0.2689414213699951,0.5492707
4269,1,1,0.9525741268224334,0.70136696
