index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7310585786300049,0.48838976
7340,1,1,0.9525741268224334,1.0839795
8347,0,1,0.0474258731775667,0.60276467
5203,0,0,0.0474258731775667,0.055699717
5591,0,0,0.0474258731775667,0.28951576
5138,1,1,0.9525741268224334,0.56081915
4039,0,0,0.2689414213699951,0.33539432
5673,0,1,0.2689414213699951,0.5696392
7308,1,0,0.9525741268224334,0.47391045
7454,1,0,0.7310585786300049,0.3107718
7430,1,1,0.9525741268224334,1.008002
7702,1,1,0.9525741268224334,0.6307838
70,0,0,0.2689414213699951,0.21105815
5563,0,0,0.0474258731775667,0.08362759
51,0,0,0.0474258731775667,0.035907153
7561,0,0,0.0474258731775667,0.10295835
4342,1,1,0.9525741268224334,0.96776277
5558,0,0,0.0474258731775667,0.22111712
7697,0,0,0.0474258731775667,0.22775534
7731,1,1,0.9525741268224334,0.5705152
7733,1,0,0.9525741268224334,0.3324093
998,0,0,0.2689414213699951,0.07246087
5676,0,0,0.0474258731775667,0.10819634
4178,0,1,0.2689414213699951,0.50597876
7617,1,0,0.9525741268224334,0.14750798
7311,1,0,0.9525741268224334,0.42481458
5652,1,1,0.9525741268224334,1.1167774
5199,0,0,0.0474258731775667,0.249647
7462,0,0,0.0474258731775667,0.32768252
4314,1,1,0.9525741268224334,0.6300812
7738,0,0,0.0474258731775667,0.4954145
7532,0,0,0.0474258731775667,0.33808163
5546,0,0,0.0474258731775667,0.19345446
965,0,0,0.0474258731775667,0.2105659
7665,1,1,0.9525741268224334,0.95262134
5642,1,1,0.9525741268224334,0.6828019
5696,0,0,0.0474258731775667,0.08800119
4270,0,1,0.2689414213699951,0.5011542
4274,0,0,0.0474258731775667,0.12101783
7514,1,0,0.7310585786300049,0.30903313
31,0,1,0.0474258731775667,0.5419983
7437,0,0,0.2689414213699951,0.2903187
5794,0,0,0.0474258731775667,0.19194373
7720,1,1,0.9525741268224334,0.56916887
4148,0,0,0.0474258731775667,0.32055655
7445,1,0,0.9525741268224334,0.46756768
5765,0,0,0.0474258731775667,0.07320182
7629,0,0,0.0474258731775667,0.15687618
4307,0,0,0.2689414213699951,0.31685367
4190,1,0,0.9525741268224334,0.308609
4158,0,0,0.2689414213699951,0.29073077
5608,0,0,0.0474258731775667,0.32929376
7457,0,0,0.0474258731775667,0.16170654
5188,0,0,0.0474258731775667,0.4491334
7510,1,1,0.9525741268224334,0.6590253
5659,0,0,0.0474258731775667,0.23591866
967,0,0,0.0474258731775667,0.17497575
5649,0,0,0.0474258731775667,0.11048414
5745,0,0,0.0474258731775667,0.18060327
4266,1,0,0.7310585786300049,0.47315136
5767,0,0,0.0474258731775667,0.26450786
4286,0,0,0.0474258731775667,0.32058126
3891,0,1,0.2689414213699951,0.7957753
7735,1,1,0.7310585786300049,0.7827111
4240,1,1,0.7310585786300049,0.5601875
8215,0,0,0.0474258731775667,0.1452371
4316,0,0,0.2689414213699951,0.21828637
4269,1,0,0.9525741268224334,0.3308294
3893,0,1,0.2689414213699951,0.5441248
4287,1,1,0.9525741268224334,0.6645693
7465,1,0,0.7310585786300049,0.33778083
5598,0,0,0.0474258731775667,0.1953294
7602,1,0,0.7310585786300049,0.22968097
5566,0,0,0.0474258731775667,0.20264602
4303,0,0,0.0474258731775667,0.21741825
5623,0,0,0.0474258731775667,0.17443824
59,0,0,0.0474258731775667,0.3160154
5169,0,0,0.0474258731775667,0.26261643
4257,0,0,0.2689414213699951,0.48051488
5807,0,0,0.0474258731775667,0.080425136
5133,1,1,0.9525741268224334,0.71841294
4138,1,0,0.9525741268224334,0.2905846
23,1,0,0.7310585786300049,0.3312789
5692,0,0,0.2689414213699951,0.026276339
7416,0,0,0.0474258731775667,0.0728068
5592,0,1,0.0474258731775667,0.75490564
5155,0,0,0.0474258731775667,0.124873534
4211,1,1,0.9525741268224334,0.9093477
5731,0,0,0.0474258731775667,0.15612799
4331,0,1,0.2689414213699951,0.9935586
5533,1,1,0.9525741268224334,0.5920832
5688,0,0,0.0474258731775667,0.0046669208
4119,0,0,0.2689414213699951,-0.0066533014
5632,0,0,0.0474258731775667,0.2550967
8223,0,0,0.0474258731775667,-0.032345008
7415,0,0,0.0474258731775667,0.24928452
7493,1,0,0.9525741268224334,0.29610625
5813,1,0,0.9525741268224334,0.22437929
8232,0,0,0.0474258731775667,0.07404916
4339,0,0,0.0474258731775667,0.16275576
49,1,1,0.9525741268224334,0.5771784
4109,1,1,0.9525741268224334,0.71934956
7714,1,1,0.9525741268224334,0.5899888
7451,0,0,0.0474258731775667,0.1623534
955,0,0,0.0474258731775667,0.16130334
5684,1,0,0.9525741268224334,0.060772818
10,1,0,0.7310585786300049,0.13280104
5640,1,1,0.9525741268224334,0.8277686
4172,1,0,0.7310585786300049,0.31285486
5785,0,0,0.0474258731775667,0.13798742
5650,0,0,0.0474258731775667,0.068978354
7741,1,1,0.7310585786300049,0.9659243
5165,1,1,0.9525741268224334,0.7845362
7352,0,0,0.2689414213699951,0.42725703
7639,0,0,0.0474258731775667,0.038658846
7581,1,0,0.7310585786300049,0.29944476
7613,1,0,0.9525741268224334,0.43512687
975,1,1,0.9525741268224334,0.9845052
962,0,0,0.0474258731775667,0.25518772
5550,0,0,0.0474258731775667,0.059764404
7695,1,0,0.7310585786300049,0.0823113
7328,0,0,0.0474258731775667,0.22487341
7706,1,1,0.9525741268224334,0.5462623
5695,0,0,0.0474258731775667,0.09826069
4272,1,0,0.9525741268224334,0.01943783
4245,0,0,0.0474258731775667,0.29627994
7507,0,0,0.2689414213699951,0.31365275
4279,0,0,0.0474258731775667,0.17481534
4289,0,0,0.0474258731775667,0.18995896
5156,0,0,0.2689414213699951,0.41924745
5768,0,0,0.0474258731775667,0.059122965
5541,0,1,0.0474258731775667,0.61847824
5554,0,0,0.0474258731775667,0.08472104
4288,0,0,0.2689414213699951,0.20927075
5200,0,0,0.0474258731775667,0.10109618
957,1,1,0.9525741268224334,0.7101628
7356,1,1,0.9525741268224334,1.1048915
5163,0,0,0.0474258731775667,0.12657404
4276,0,0,0.2689414213699951,0.19180116
5600,0,0,0.0474258731775667,-0.03313418
4198,1,0,0.9525741268224334,0.18280284
39,0,0,0.2689414213699951,0.045912165
30,0,0,0.0474258731775667,-0.023160916
7358,1,1,0.9525741268224334,0.79503524
4101,0,0,0.0474258731775667,0.15928382
54,0,0,0.0474258731775667,0.4459648
7644,0,0,0.0474258731775667,0.43723008
7654,1,1,0.9525741268224334,0.7579418
5634,1,1,0.9525741268224334,0.5117775
7732,0,0,0.0474258731775667,-0.108745806
7670,1,0,0.9525741268224334,0.470562
3,1,1,0.7310585786300049,0.86492634
7678,1,1,0.9525741268224334,0.819943
4224,0,0,0.0474258731775667,0.038934726
7679,1,0,0.9525741268224334,0.292801
7540,1,1,0.9525741268224334,0.64491653
7324,0,0,0.0474258731775667,0.08659868
7417,1,0,0.9525741268224334,0.32234076
4154,0,0,0.0474258731775667,0.040084425
58,1,1,0.9525741268224334,1.016603
63,0,0,0.0474258731775667,0.05693673
5531,0,0,0.0474258731775667,0.057722438
4313,0,0,0.2689414213699951,0.3260005
997,1,1,0.9525741268224334,0.7352157
5607,0,0,0.0474258731775667,0.21776919
8251,0,0,0.0474258731775667,0.39026216
4195,0,0,0.0474258731775667,0.06255196
5583,0,0,0.0474258731775667,0.3472257
4322,0,0,0.0474258731775667,0.14368907
5804,0,0,0.0474258731775667,0.17165795
4217,0,0,0.0474258731775667,-0.057757817
4299,1,0,0.7310585786300049,0.47242132
4312,0,0,0.2689414213699951,0.4002024
4330,0,0,0.2689414213699951,0.4311025
4253,0,1,0.0474258731775667,0.512585
66,0,0,0.0474258731775667,0.41011256
4260,0,1,0.0474258731775667,0.5078838
67,1,0,0.9525741268224334,0.35305816
5624,0,0,0.0474258731775667,0.3957847
12,0,0,0.0474258731775667,0.07661785
7333,1,1,0.9525741268224334,0.5647439
5679,0,1,0.2689414213699951,0.98384523
5537,1,0,0.7310585786300049,0.13709334
5637,1,0,0.9525741268224334,-0.0023942182
5702,0,0,0.0474258731775667,0.35617897
5805,0,0,0.2689414213699951,0.17148376
4164,1,1,0.7310585786300049,0.5122018
4292,1,1,0.7310585786300049,0.5371639
7359,1,0,0.9525741268224334,0.3747828
5751,0,0,0.0474258731775667,0.098210886
7685,0,1,0.2689414213699951,1.0358636
4179,1,1,0.9525741268224334,0.8512027
7317,0,0,0.0474258731775667,0.011298988
7335,0,1,0.2689414213699951,0.6109934
7472,1,0,0.9525741268224334,0.4580664
4326,1,1,0.9525741268224334,1.0153178
5729,0,0,0.2689414213699951,0.31043425
2,0,0,0.0474258731775667,0.18361974
5586,0,0,0.0474258731775667,0.035271693
5655,0,0,0.0474258731775667,0.35328412
5661,0,0,0.0474258731775667,0.009213384
7490,1,0,0.9525741268224334,0.4970093
4188,1,1,0.7310585786300049,0.5548064
7516,0,0,0.0474258731775667,0.23198158
8218,0,0,0.0474258731775667,0.18237895
7468,0,0,0.0474258731775667,0.19413227
8217,0,0,0.0474258731775667,0.042129133
5152,0,0,0.0474258731775667,0.35511085
5180,0,0,0.0474258731775667,0.32955995
5268,1,0,0.9525741268224334,0.44528183
5735,0,0,0.0474258731775667,0.02660831
5587,0,0,0.0474258731775667,0.2770438
4278,1,1,0.7310585786300049,0.5509686
5683,0,0,0.0474258731775667,0.351419
5677,1,1,0.9525741268224334,0.9902202
8230,0,0,0.0474258731775667,0.15708892
8233,0,0,0.0474258731775667,0.16574825
4223,0,0,0.0474258731775667,0.29879895
7439,1,1,0.9525741268224334,0.7444073
7526,1,0,0.7310585786300049,0.4503528
7650,0,0,0.0474258731775667,0.24256615
4227,0,0,0.0474258731775667,0.24320854
7683,1,1,0.9525741268224334,0.5221872
7707,1,0,0.9525741268224334,0.10474099
3890,1,1,0.7310585786300049,0.95686966
5697,0,0,0.2689414213699951,0.23546214
55,0,0,0.0474258731775667,0.3905707
4193,0,0,0.0474258731775667,0.26331773
4046,0,0,0.0474258731775667,0.40573594
5179,1,1,0.7310585786300049,0.52818555
25,0,0,0.0474258731775667,0.09174707
951,1,1,0.9525741268224334,0.9384027
7511,0,0,0.0474258731775667,0.30213693
44,1,0,0.7310585786300049,0.41464147
5694,0,0,0.0474258731775667,0.33968773
5778,0,0,0.0474258731775667,0.10387885
7500,1,1,0.9525741268224334,0.83047056
5809,0,0,0.2689414213699951,0.38804245
7708,1,1,0.9525741268224334,0.51318645
7460,0,0,0.0474258731775667,0.121465
5646,0,0,0.0474258731775667,0.15439682
7414,0,0,0.0474258731775667,0.11326992
4324,0,1,0.2689414213699951,0.7756447
4301,1,1,0.7310585786300049,0.9973161
7649,0,0,0.0474258731775667,0.20666543
5205,0,1,0.2689414213699951,0.54487747
7674,0,0,0.0474258731775667,0.41444072
4236,0,0,0.2689414213699951,0.46539995
5582,0,0,0.0474258731775667,0.09480283
7401,0,0,0.0474258731775667,-0.030809633
4189,0,0,0.0474258731775667,0.05782972
4334,0,0,0.2689414213699951,0.35661125
8231,1,0,0.9525741268224334,0.2798585
7698,0,1,0.0474258731775667,0.8007477
5820,1,1,0.7310585786300049,0.8321826
5771,0,0,0.0474258731775667,0.16089603
60,0,1,0.2689414213699951,0.7689907
5196,1,1,0.7310585786300049,0.5559747
971,0,0,0.0474258731775667,0.2638701
7353,0,1,0.0474258731775667,0.67263657
4255,0,0,0.0474258731775667,-0.012926605
7622,1,1,0.9525741268224334,0.6190482
5795,0,0,0.0474258731775667,0.15084846
5703,0,0,0.0474258731775667,0.3256694
5551,0,1,0.0474258731775667,0.7768229
4162,0,0,0.0474258731775667,0.41605696
5717,0,0,0.0474258731775667,0.112273864
4332,1,1,0.9525741268224334,1.0632901
3894,0,1,0.0474258731775667,0.52987987
5135,0,0,0.0474258731775667,0.1404829
5780,0,0,0.0474258731775667,0.15289132
7662,1,1,0.9525741268224334,0.5363719
5543,0,0,0.0474258731775667,0.26263082
4298,1,1,0.7310585786300049,0.53166026
4308,0,0,0.0474258731775667,0.43603045
4241,0,1,0.2689414213699951,0.62264967
5736,0,0,0.0474258731775667,0.02903562
5619,0,0,0.0474258731775667,0.207802
5635,1,1,0.9525741268224334,0.5866189
7458,1,1,0.9525741268224334,0.99315435
4102,1,1,0.9525741268224334,0.82024586
4311,0,0,0.2689414213699951,0.36400658
7483,1,1,0.9525741268224334,0.52230704
5615,0,0,0.0474258731775667,0.40832502
5727,0,0,0.0474258731775667,0.17357917
5706,1,0,0.9525741268224334,0.49344525
29,0,0,0.0474258731775667,0.4097554
4145,0,1,0.0474258731775667,0.55524117
4228,0,0,0.2689414213699951,0.04328138
8213,0,0,0.0474258731775667,0.10275017
7339,1,1,0.9525741268224334,1.0531645
7310,1,0,0.9525741268224334,0.49331698
5186,0,1,0.0474258731775667,0.6309077
8228,0,0,0.0474258731775667,0.14246748
7742,0,0,0.0474258731775667,0.04138568
5690,1,1,0.9525741268224334,0.5854782
65,0,0,0.0474258731775667,0.30511507
7675,0,0,0.0474258731775667,0.16394857
